"id","default_code","name","seller_ids/product_name","seller_ids/name","uom_id","uom_po_id","categ_id","list_price","route_ids","cost_method","valuation","type","purchase_ok","active","sale_ok","is_header"
"bahan_baku_3380","CBA0060100","B. Allufoil Kosaka 264 mm x 500 m",,"Avesta C. Pack","Roll","Roll","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3390","CBO0010100","Btl  BP-10 @ 1000 Kapsul",,"Multi Hasta Mas","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3400","CBO0020100","Btl Glass Amber 100 ml Round",,"Shandong G. G. C Ltd","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3410","CBO0020200","Btl Glass Amber 100 ml Round",,"Mulia Glass","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3420","CBO0020300","Btl Glass Amber 100 ml Round",,"Iglas Glass","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3430","CBO0020400","Btl Glass Amber 100 ml Round",,"Ghani Glass LTD","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3440","CBO0020500","Btl Glass Amber 100 ml Round",,"Kangar C. I.","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3450","CBO0020600","Btl Glass Amber 100 ml Round",,"Shandong Dingxin","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3460","CBO0030100","Btl Glass Amber 100 ml Organon",,"Shandong Phar.","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3470","CBO0040100","Btl Glass Amber 100 ml Sdkris",,"Iglas Glass","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3480","CBO0050100","Btl Glass Amber 125 ml Round",,"Sarakamandiri S.","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3490","CBO0060100","Btl Glass Amber 125 ml Oval",,"Kangar C. I.","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3500","CBO0060200","Btl Glass Amber 125 ml Oval",,"Foshan J. G. CLtd","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3510","CBO0070100","Btl Glass Amber 200 ml Round",,"Shandong P. G. C Ltd","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3520","CBO0080100","Btl Glass Amber 30 ml Round",,"Gujarat Glass","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3530","CBO0090100","Btl Glass Amber 60 ml Round",,"Shandong G. G. C Ltd","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3540","CBO0090200","Btl Glass Amber 60 ml Round",,"Rak Ghani","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3550","CBO0090300","Btl Glass Amber 60 ml Round",,"Ghani Glass LTD","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3560","CBO0090400","Btl Glass Amber 60 ml Round",,"Iglas Glass","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3570","CBO0090500","Btl Glass Amber 60 ml Round",,"Jiangxi S Chemical","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3580","CBO0100100","Btl HDPE  kotak 60 ml",,"Satelit plastik","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3590","CBO0110100","Btl HDPE 150 ml",,"Karyana K. Plastik","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3600","CBO0120100","Btl HDPE 60 ml White OP Bulat ",,"Tunggal Jaya P. I.","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3610","CBO0130100","Btl HDPE 1 liter Yellow",,"Sanlit Inti Plastik","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3620","CBO0140100","Btl HDPE 30 ml Yellow",,"Aneka Plastik","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3630","CBO0150100","Btl HDPE 30 ml Yellow Print",,"Jayatama Selaras","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3640","CBO0160100","Btl HDPE 300 ml Yellow",,"Sanlit Inti Plastik","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3650","CBO0170100","Btl HDPE 60 ml Yellow Print",,"Jayatama Selaras","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3660","CBO0180100","Btl HDPE 1 liter white",,"Sanlit Inti Plastik","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3670","CBO0190100","Btl HDPE 100 ml white",,"Lyhock Plast","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3680","CBO0190200","Btl HDPE 100 ml white",,"Sanlit Inti Plastik","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3690","CBO0200100","Btl HDPE 225 ml White OP bulat",,"Karyana K. Plastik","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3700","CBO0210100","Btl HDPE 30 ml white",,"Aneka Plastik","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3710","CBO0220100","Btl HDPE 300 ml white",,"Sanlit Inti Plastik","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3720","CBO0230100","Btl HDPE 5 ml white",,"Aneka Plastik","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3730","CBO0240100","Btl PET 100 ml Amber",,"Sanlit Inti Plastik","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3740","CBO0250100","Btl PET 200 ml Amber",,"Satelit plastik","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3750","CBO0260100","Btl PET 60 ml Amber",,"Satelit plastik","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3760","CBO0270100","Btl PET 60 ml white d=30 mm",,"Indopack Nusantara","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3770","CBO0270200","Btl PET 60 ml white d=30 mm",,"Sanlit Inti Plastik","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3780","CBO0280100","Btl PET 60 ml white d=28 mm",,"Jayatama Selaras","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3790","CBO0290100","Btl NCU Kotak 60 ml",,"Tunggal Jaya P. I.","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3800","CBO0300100","Btl HDPE 100 ml White OP Bulat",,"Jayatama Selaras","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3810","CBO0300200","Btl HDPE 100 ml White OP Bulat",,"Warung Islami Bogor","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3820","CBO0310100","Btl HDPE DXN 80 ml White",,"Jayatama Selaras","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3830","CBO0320100","Btl PET 100 ml White",,"Prima Figur Pertama","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3840","CBO0330100","Btl PET 100 ml Clear",,"Jayatama Selaras","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3850","CBO0340100","Btl PET 80 ml ",,"Cipta Perkasa Tunggal","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3860","CBR0010100","Brosur Aminophyllin Injeksi ",,"Boegar","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3870","CBR0010200","Brosur Aminophyllin Injeksi ",,"Maestro Print","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3880","CBR0010300","Brosur Aminophyllin Injeksi ",,"Mutiara Offset P.","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3890","CBR0020100","Brosur Amoxicillin 250 mg kaps",,"Boegar","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3900","CBR0020200","Brosur Amoxicillin 250 mg kaps",,"Maestro Print","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3910","CBR0020300","Brosur Amoxicillin 250 mg kaps",,"Mutiara Offset P.","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3920","CBR0030100","Brosur Amoxicillin DS",,"Boegar","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3930","CBR0030200","Brosur Amoxicillin DS",,"Maestro Print","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3940","CBR0030300","Brosur Amoxicillin DS",,"Mutiara Offset P.","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3950","CBR0040100","Brosur Ampicillin 500 mg",,"Boegar","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3960","CBR0040200","Brosur Ampicillin 500 mg",,"Maestro Print","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3970","CBR0040300","Brosur Ampicillin 500 mg",,"Mutiara Offset P.","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3980","CBR0050100","Brosur Ampicillin DS",,"Boegar","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_3990","CBR0050200","Brosur Ampicillin DS",,"Maestro Print","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_4000","CBR0050300","Brosur Ampicillin DS",,"Mutiara Offset P.","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_4010","CBR0060100","Brosur Antalgin Injeksi",,"Boegar","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_4020","CBR0060200","Brosur Antalgin Injeksi",,"Maestro Print","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_4030","CBR0060300","Brosur Antalgin Injeksi",,"Mutiara Offset P.","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_4040","CBR0070100","Brosur Antasida doen 60 ml",,"Boegar","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_4050","CBR0070200","Brosur Antasida doen 60 ml",,"Maestro Print","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_4060","CBR0070300","Brosur Antasida doen 60 ml",,"Mutiara Offset P.","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_4070","CBR0080100","Brosur BAB 100 ml Syrup",,"Boegar","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_4080","CBR0080200","Brosur BAB 100 ml Syrup",,"Maestro Print","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_4090","CBR0080300","Brosur BAB 100 ml Syrup",,"Mutiara Offset P.","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_4100","CBR0090100","Brosur Calcii Chloride Injeksi",,"Boegar","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_4110","CBR0090200","Brosur Calcii Chloride Injeksi",,"Maestro Print","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_4120","CBR0090300","Brosur Calcii Chloride Injeksi",,"Mutiara Offset P.","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_4130","CBR0100100","Brosur Calcivita 200 ml Syrup",,"Boegar","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_4140","CBR0100200","Brosur Calcivita 200 ml Syrup",,"Maestro Print","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_4150","CBR0100300","Brosur Calcivita 200 ml Syrup",,"Mutiara Offset P.","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_4160","CBR0110100","Brosur Camaag 100 ml Suspensi",,"Boegar","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_4170","CBR0110200","Brosur Camaag 100 ml Suspensi",,"Maestro Print","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_4180","CBR0110300","Brosur Camaag 100 ml Suspensi",,"Mutiara Offset P.","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_4190","CBR0120100","Brosur Camaag 200 ml Suspensi",,"Boegar","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_4200","CBR0120200","Brosur Camaag 200 ml Suspensi",,"Maestro Print","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_4210","CBR0120300","Brosur Camaag 200 ml Suspensi",,"Mutiara Offset P.","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_4220","CBR0130100","Brosur Camaag Tablet",,"Boegar","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_4230","CBR0130200","Brosur Camaag Tablet",,"Maestro Print","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_4240","CBR0130300","Brosur Camaag Tablet",,"Mutiara Offset P.","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_4250","CBR0140100","Brosur Came 60 ml Syrup",,"Boegar","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_4260","CBR0140200","Brosur Came 60 ml Syrup",,"Maestro Print","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_4270","CBR0140300","Brosur Came 60 ml Syrup",,"Mutiara Offset P.","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_4280","CBR0150100","Brosur Camexine 60 ml Syrup",,"Boegar","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_4290","CBR0150200","Brosur Camexine 60 ml Syrup",,"Maestro Print","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_4300","CBR0150300","Brosur Camexine 60 ml Syrup",,"Mutiara Offset P.","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_4310","CBR0160100","Brosur Camicetine 250 mg kaps",,"Boegar","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_4320","CBR0160200","Brosur Camicetine 250 mg kaps",,"Maestro Print","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_4330","CBR0160300","Brosur Camicetine 250 mg kaps",,"Mutiara Offset P.","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_4340","CBR0170100","Brosur Camicetine 60 ml Exp",,"Boegar","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_4350","CBR0170200","Brosur Camicetine 60 ml Exp",,"Maestro Print","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
